rank,korean_spelling,english_spelling_romanization,frequency_band,syllables,token_note,source_url
1093,도로,doro,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1094,마리,mari,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1095,만약,manyak,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1096,메,me,1001-2000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
1097,벌,beol,1001-2000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
1098,봐요,bwayo,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1099,생명,saengmyeong,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1100,수준,sujun,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1101,시리즈,sirijeu,1001-2000,3,Frequency token/form,https://github.com/rspeer/wordfreq
1102,실패,silpae,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1103,실험,silheom,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1104,아냐,anya,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1105,아도,ado,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1106,접근,jeopgeun,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1107,진정,jinjeong,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1108,차지,chaji,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1109,피해,pihae,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1110,가끔,gakkeum,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1111,가입,gaip,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1112,개념,gaenyeom,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1113,겪,gyeok,1001-2000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
1114,고민,gomin,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1115,공유,gongyu,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1116,광주,gwangju,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1117,그랬,geuraet,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1118,금지,geumji,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1119,나타나,natana,1001-2000,3,Frequency token/form,https://github.com/rspeer/wordfreq
1120,대하,daeha,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1121,데뷔,debwi,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1122,렴,ryeom,1001-2000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
1123,맛있,masit,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1124,미친,michin,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1125,민주당,minjudang,1001-2000,3,Frequency token/form,https://github.com/rspeer/wordfreq
1126,방금,banggeum,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1127,버렸,beoryeot,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1128,분야,bunya,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1129,섹스,sekseu,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1130,수행,suhaeng,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1131,순위,sunwi,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1132,아가,aga,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1133,앱,aep,1001-2000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
1134,언급,eongeup,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1135,여전히,yeojeonhi,1001-2000,3,Frequency token/form,https://github.com/rspeer/wordfreq
1136,완전히,wanjeonhi,1001-2000,3,Frequency token/form,https://github.com/rspeer/wordfreq
1137,요리,yori,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1138,우수,usu,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1139,울,ul,1001-2000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
1140,전통,jeontong,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1141,제외,jeoe,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1142,제품,jepum,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1143,종류,jongryu,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1144,주민,jumin,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1145,주제,juje,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1146,지나,jina,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1147,참가,chamga,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1148,통신,tongsin,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1149,투표,tupyo,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1150,플레이,peulrei,1001-2000,3,Frequency token/form,https://github.com/rspeer/wordfreq
1151,홈,hom,1001-2000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
1152,건가,geonga,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1153,공사,gongsa,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1154,국,guk,1001-2000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
1155,그만,geuman,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1156,기여,giyeo,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1157,기존,gijon,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1158,높이,nopi,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1159,는가,neunga,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1160,담당,damdang,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1161,땐,ttaen,1001-2000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
1162,떠나,tteona,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1163,마이크,maikeu,1001-2000,3,Frequency token/form,https://github.com/rspeer/wordfreq
1164,뮤직,myujik,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1165,범죄,beomjoe,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1166,사과,sagwa,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1167,사망,samang,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1168,소식,sosik,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1169,속도,sokdo,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1170,수술,susul,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1171,수정,sujeong,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1172,시켰,sikyeot,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1173,에너지,eneoji,1001-2000,3,Frequency token/form,https://github.com/rspeer/wordfreq
1174,요청,yocheong,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1175,인증,injeung,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1176,자세,jase,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1177,차례,charye,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1178,처,cheo,1001-2000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
1179,출연,churyeon,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1180,포기,pogi,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1181,거래,georae,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1182,경,gyeong,1001-2000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
1183,경험,gyeongheom,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1184,고통,gotong,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1185,국회,gukhoe,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1186,그건,geugeon,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1187,기계,gigye,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1188,단어,daneo,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1189,도와,dowa,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1190,류,ryu,1001-2000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
1191,마세요,maseyo,1001-2000,3,Frequency token/form,https://github.com/rspeer/wordfreq
1192,무기,mugi,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1193,문자,munja,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1194,비롯,birot,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1195,성장,seongjang,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1196,소녀,sonyeo,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1197,스러운,seureoun,1001-2000,3,Frequency token/form,https://github.com/rspeer/wordfreq
1198,언제나,eonjena,1001-2000,3,Frequency token/form,https://github.com/rspeer/wordfreq
1199,유사,yusa,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1200,장면,jangmyeon,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1201,정의,jeongui,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1202,제안,jean,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1203,졸업,joreop,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1204,쥐,jwi,1001-2000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
1205,진심,jinsim,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1206,짐,jim,1001-2000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
1207,집중,jipjung,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1208,특징,teukjing,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1209,패,pae,1001-2000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
1210,행정,haengjeong,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1211,훈련,hunryeon,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1212,곤,gon,1001-2000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
1213,깊,gip,1001-2000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
1214,내리,naeri,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1215,데이터,deiteo,1001-2000,3,Frequency token/form,https://github.com/rspeer/wordfreq
1216,라니,rani,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1217,링,ring,1001-2000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
1218,매,mae,1001-2000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
1219,명령,myeongryeong,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1220,므로,meuro,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1221,미치,michi,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1222,바꾸,bakku,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1223,변호사,byeonhosa,1001-2000,3,Frequency token/form,https://github.com/rspeer/wordfreq
1224,보도,bodo,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1225,분위기,bunwigi,1001-2000,3,Frequency token/form,https://github.com/rspeer/wordfreq
1226,사항,sahang,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1227,아기,agi,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1228,예약,yeyak,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1229,제거,jegeo,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1230,조심,josim,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1231,텐,ten,1001-2000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
1232,프랑스,peurangseu,1001-2000,3,Frequency token/form,https://github.com/rspeer/wordfreq
1233,프로젝트,peurojekteu,1001-2000,4,Frequency token/form,https://github.com/rspeer/wordfreq
1234,했었,haesseot,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1235,가득,gadeuk,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1236,고맙,gomap,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1237,그린,geurin,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1238,나온,naon,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1239,남편,nampyeon,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1240,내부,naebu,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1241,마크,makeu,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1242,만남,mannam,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1243,목표,mokpyo,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1244,바라,bara,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1245,별로,byeolro,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1246,상상,sangsang,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1247,섬,seom,1001-2000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
1248,성격,seonggyeok,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1249,소설,soseol,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1250,소속,sosok,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1251,아름다운,areumdaun,1001-2000,4,Frequency token/form,https://github.com/rspeer/wordfreq
1252,아마,ama,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1253,안내,annae,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1254,언어,eoneo,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1255,올림픽,olrimpik,1001-2000,3,Frequency token/form,https://github.com/rspeer/wordfreq
1256,위원장,wiwonjang,1001-2000,3,Frequency token/form,https://github.com/rspeer/wordfreq
1257,의식,uisik,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1258,일정,iljeong,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1259,적용,jeogyong,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1260,주로,juro,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1261,주문,jumun,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1262,주인,juin,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1263,중간,junggan,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
1264,지내,jinae,1001-2000,2,Frequency token/form,https://github.com/rspeer/wordfreq
